9,0,1,2,-64
9,1,1,2,-64
9,0,2,1,-60
9,2,1,2,-66
9,1,2,1,-65
9,3,1,2,-66
9,2,2,1,-62
9,4,1,2,-66
9,3,2,1,-62
9,5,1,2,-66
9,4,2,1,-62
9,6,1,2,-64
9,5,2,1,-62
9,7,1,2,-64
9,6,2,1,-58
9,8,1,2,-62
9,7,2,1,-57
9,9,1,2,-62
9,8,2,1,-60
9,10,1,2,-66
9,9,2,1,-63
9,11,1,2,-62
9,10,2,1,-59
9,12,1,2,-61
9,11,2,1,-55
9,13,1,2,-63
9,12,2,1,-60
9,14,1,2,-64
9,13,2,1,-61
9,15,1,2,-62
9,16,1,2,-68
9,17,1,2,-62
9,17,1,2,-62
9,14,2,1,-60
9,18,1,2,-64
9,15,2,1,-63
9,19,1,2,-67
9,16,2,1,-64
9,20,1,2,-64
9,17,2,1,-62
9,21,1,2,-65
9,18,2,1,-62
9,22,1,2,-67
9,19,2,1,-64
9,23,1,2,-64
9,20,2,1,-61
9,24,1,2,-69
9,21,2,1,-66
9,25,1,2,-70
9,22,2,1,-68
9,26,1,2,-64
9,27,1,2,-66
9,23,2,1,-64
9,28,1,2,-68
9,24,2,1,-64
9,29,1,2,-64
9,30,1,2,-64
9,25,2,1,-62
9,31,1,2,-64
9,26,2,1,-60
9,32,1,2,-64
9,27,2,1,-62
9,33,1,2,-64
9,28,2,1,-60
9,34,1,2,-64
9,29,2,1,-62
9,35,1,2,-64
9,30,2,1,-60
9,36,1,2,-65
9,37,1,2,-68
9,31,2,1,-65
9,38,1,2,-67
9,32,2,1,-64
9,39,1,2,-66
9,33,2,1,-64
9,40,1,2,-68
9,34,2,1,-66
9,41,1,2,-64
9,35,2,1,-62
9,42,1,2,-66
9,36,2,1,-62
9,43,1,2,-68
9,37,2,1,-64
9,44,1,2,-64
9,38,2,1,-62
9,45,1,2,-64
9,39,2,1,-60
9,46,1,2,-63
9,40,2,1,-60
9,47,1,2,-64
9,41,2,1,-61
9,48,1,2,-67
9,42,2,1,-65
9,49,1,2,-66
9,43,2,1,-66
9,50,1,2,-66
9,44,2,1,-64
9,51,1,2,-66
9,45,2,1,-62
9,52,1,2,-64
9,53,1,2,-64
9,46,2,1,-61
9,54,1,2,-64
9,47,2,1,-61
9,55,1,2,-64
9,48,2,1,-61
9,56,1,2,-64
9,49,2,1,-62
9,57,1,2,-66
9,50,2,1,-63
9,58,1,2,-66
9,51,2,1,-64
9,59,1,2,-68
9,52,2,1,-64
9,60,1,2,-66
9,53,2,1,-63
9,61,1,2,-64
9,54,2,1,-62
9,62,1,2,-63
9,55,2,1,-60
9,63,1,2,-64
9,56,2,1,-61
9,64,1,2,-62
9,57,2,1,-60
9,65,1,2,-62
9,58,2,1,-60
9,66,1,2,-66
9,59,2,1,-62
9,67,1,2,-64
9,60,2,1,-62
9,68,1,2,-64
9,61,2,1,-61
9,69,1,2,-64
9,62,2,1,-60
9,70,1,2,-61
9,63,2,1,-56
9,71,1,2,-60
9,64,2,1,-55
9,72,1,2,-64
9,65,2,1,-61
9,73,1,2,-64
9,66,2,1,-62
9,74,1,2,-65
9,67,2,1,-63
9,75,1,2,-64
9,68,2,1,-62
9,76,1,2,-64
9,69,2,1,-62
9,77,1,2,-66
9,70,2,1,-62
9,78,1,2,-68
9,71,2,1,-64
9,79,1,2,-69
9,72,2,1,-69
9,80,1,2,-68
9,73,2,1,-66
9,81,1,2,-64
9,74,2,1,-61
9,82,1,2,-64
9,75,2,1,-61
