3,0,1,2,-44
3,0,2,1,-41
3,1,1,2,-47
3,1,2,1,-52
3,2,1,2,-45
3,2,2,1,-41
3,3,1,2,-45
3,3,2,1,-41
3,4,1,2,-45
3,4,2,1,-43
3,5,1,2,-45
3,5,2,1,-41
3,6,1,2,-45
3,6,2,1,-41
3,7,1,2,-41
3,7,2,1,-41
3,8,1,2,-41
3,8,2,1,-40
3,9,1,2,-44
3,9,2,1,-41
3,10,1,2,-39
3,10,2,1,-36
3,11,1,2,-39
3,11,2,1,-35
3,12,1,2,-41
3,12,2,1,-38
3,13,1,2,-39
3,13,2,1,-37
3,14,1,2,-40
3,14,2,1,-39
3,15,1,2,-40
3,15,2,1,-38
3,16,1,2,-40
3,16,2,1,-37
3,17,1,2,-40
3,17,2,1,-38
3,18,1,2,-41
3,18,1,2,-41
3,18,2,1,-38
3,19,1,2,-41
3,19,2,1,-39
3,20,1,2,-40
3,20,2,1,-38
3,21,1,2,-40
3,21,2,1,-37
3,22,1,2,-40
3,22,2,1,-37
3,23,1,2,-41
3,23,2,1,-39
3,24,1,2,-41
3,24,2,1,-40
3,25,1,2,-44
3,25,2,1,-41
3,26,1,2,-45
3,26,2,1,-43
3,27,1,2,-49
3,27,2,1,-45
3,28,1,2,-52
3,28,2,1,-47
3,29,1,2,-53
3,29,2,1,-47
3,30,1,2,-42
3,30,2,1,-39
3,31,1,2,-43
3,31,2,1,-40
3,32,1,2,-41
3,32,2,1,-39
3,33,1,2,-43
3,33,2,1,-41
3,34,1,2,-43
3,34,2,1,-41
3,35,1,2,-43
3,35,2,1,-40
3,36,1,2,-41
3,36,2,1,-41
3,37,1,2,-43
3,37,2,1,-40
3,38,1,2,-41
3,38,2,1,-39
3,39,1,2,-41
3,39,2,1,-38
3,40,1,2,-40
3,40,2,1,-38
3,41,1,2,-40
3,41,2,1,-38
3,42,1,2,-41
3,42,2,1,-39
3,43,1,2,-40
3,43,2,1,-37
3,44,1,2,-40
3,44,2,1,-39
3,45,1,2,-41
3,45,2,1,-39
3,46,1,2,-41
3,46,2,1,-39
3,47,1,2,-41
3,47,2,1,-39
3,48,1,2,-40
3,48,2,1,-38
3,49,1,2,-41
3,49,2,1,-39
3,50,1,2,-41
3,50,2,1,-39
3,51,1,2,-40
3,51,2,1,-37
3,52,1,2,-41
3,52,2,1,-39
3,53,1,2,-41
3,53,2,1,-39
3,54,1,2,-41
3,54,2,1,-40
3,55,1,2,-41
3,55,2,1,-38
3,56,1,2,-40
3,56,2,1,-37
3,57,1,2,-40
3,57,2,1,-37
3,58,1,2,-40
3,58,2,1,-37
3,59,1,2,-41
3,59,2,1,-38
3,60,1,2,-41
3,60,2,1,-39
3,61,1,2,-39
3,61,2,1,-37
3,62,1,2,-40
3,62,2,1,-37
3,63,1,2,-40
3,63,2,1,-37
3,64,1,2,-39
3,64,2,1,-37
3,65,1,2,-39
3,65,2,1,-37
3,66,1,2,-41
3,66,2,1,-40
3,67,1,2,-43
3,67,2,1,-41
3,68,1,2,-42
3,68,2,1,-40
3,69,1,2,-42
3,69,2,1,-39
3,70,1,2,-42
3,70,2,1,-40
3,71,1,2,-42
3,71,2,1,-39
