1,0,1,2,-39
1,0,2,1,-38
1,1,2,1,-38
1,1,1,2,-40
1,2,1,2,-40
1,2,2,1,-39
1,3,2,1,-39
1,3,1,2,-39
1,4,1,2,-40
1,4,2,1,-38
1,5,2,1,-38
1,5,1,2,-39
1,6,1,2,-39
1,6,2,1,-38
1,7,1,2,-39
1,7,2,1,-37
1,8,1,2,-39
1,8,2,1,-37
1,9,1,2,-39
1,9,2,1,-37
1,10,1,2,-39
1,10,2,1,-37
1,11,1,2,-39
1,11,2,1,-38
1,12,1,2,-39
1,12,2,1,-38
1,13,2,1,-38
1,13,1,2,-39
1,14,2,1,-38
1,14,1,2,-39
1,15,1,2,-39
1,15,2,1,-38
1,16,1,2,-39
1,16,2,1,-37
1,17,2,1,-38
1,17,1,2,-39
1,18,2,1,-39
1,18,1,2,-39
1,19,2,1,-38
1,19,1,2,-39
1,20,2,1,-39
1,20,1,2,-39
1,21,2,1,-38
1,21,1,2,-39
1,22,1,2,-39
1,22,2,1,-38
1,24,1,2,-39
1,24,2,1,-38
1,25,2,1,-39
1,25,1,2,-39
1,26,1,2,-39
1,26,2,1,-38
1,27,2,1,-38
1,27,1,2,-39
1,28,2,1,-39
1,28,1,2,-39
1,29,1,2,-39
1,29,2,1,-38
1,30,1,2,-39
1,30,2,1,-37
1,31,1,2,-40
1,31,2,1,-39
1,32,1,2,-39
1,32,2,1,-38
1,33,1,2,-39
1,33,2,1,-38
1,34,1,2,-39
1,34,2,1,-38
1,35,2,1,-38
1,35,1,2,-39
1,37,1,2,-39
1,37,2,1,-37
1,38,2,1,-38
1,38,1,2,-39
1,39,2,1,-38
1,40,1,2,-39
1,40,2,1,-37
1,41,1,2,-39
1,41,2,1,-38
1,42,1,2,-39
1,42,2,1,-37
1,43,1,2,-39
1,43,2,1,-37
1,44,2,1,-37
1,44,1,2,-39
1,45,2,1,-37
1,45,1,2,-39
1,46,1,2,-39
1,46,2,1,-38
1,47,2,1,-38
1,47,1,2,-39
1,48,2,1,-37
1,48,1,2,-39
1,49,2,1,-37
1,49,1,2,-39
