1,0,2,1,-50
1,0,1,2,-51
1,1,2,1,-52
1,1,1,2,-50
1,2,2,1,-50
1,2,1,2,-50
1,3,2,1,-49
1,3,1,2,-47
1,4,2,1,-51
1,4,1,2,-46
1,5,1,2,-45
1,5,2,1,-50
1,6,1,2,-45
1,6,2,1,-47
1,7,2,1,-50
1,7,1,2,-45
1,8,2,1,-50
1,8,1,2,-45
1,9,1,2,-45
1,9,2,1,-50
1,10,1,2,-46
1,11,1,2,-47
1,11,2,1,-48
1,12,1,2,-47
1,12,2,1,-51
1,13,2,1,-51
1,13,1,2,-48
1,14,1,2,-49
1,14,2,1,-51
1,15,1,2,-50
1,15,2,1,-52
1,16,2,1,-53
1,16,1,2,-49
1,17,1,2,-51
1,17,2,1,-53
1,18,1,2,-53
1,18,2,1,-55
1,19,1,2,-53
1,19,2,1,-56
1,20,2,1,-57
1,20,1,2,-54
1,21,2,1,-57
1,21,1,2,-55
1,22,2,1,-58
1,22,1,2,-57
1,23,2,1,-54
1,23,1,2,-56
1,24,1,2,-58
1,24,2,1,-55
1,25,2,1,-55
1,25,1,2,-58
1,26,2,1,-56
1,26,1,2,-57
1,27,2,1,-56
1,27,1,2,-57
1,28,2,1,-55
1,28,1,2,-58
1,29,2,1,-57
1,29,1,2,-55
1,30,1,2,-53
1,30,2,1,-55
1,31,2,1,-55
1,31,1,2,-53
1,32,1,2,-53
1,32,2,1,-54
1,33,2,1,-54
1,33,1,2,-55
1,34,2,1,-54
1,34,1,2,-53
1,35,1,2,-53
1,35,2,1,-54
1,36,2,1,-54
1,36,1,2,-54
1,37,2,1,-54
1,37,1,2,-53
1,38,2,1,-54
1,38,1,2,-53
1,39,1,2,-54
1,39,2,1,-53
1,40,2,1,-53
1,40,1,2,-53
1,41,1,2,-51
1,41,2,1,-53
1,42,2,1,-52
1,42,1,2,-48
1,43,2,1,-52
1,43,1,2,-51
1,44,1,2,-50
1,44,2,1,-49
1,45,1,2,-50
1,45,2,1,-49
1,46,2,1,-49
1,46,1,2,-50
1,47,2,1,-49
1,47,1,2,-50
1,48,1,2,-49
1,48,2,1,-51
1,49,2,1,-51
1,49,1,2,-49
1,50,2,1,-48
1,50,1,2,-49
1,51,2,1,-51
1,51,1,2,-49
1,52,2,1,-51
1,52,1,2,-49
1,53,2,1,-49
1,53,1,2,-49
1,54,1,2,-50
1,54,2,1,-51
1,55,2,1,-51
1,55,1,2,-50
1,56,1,2,-50
1,56,2,1,-49
1,57,1,2,-50
1,57,2,1,-52
1,58,2,1,-52
1,58,1,2,-51
1,59,2,1,-49
1,59,1,2,-51
1,60,2,1,-50
1,60,1,2,-51
1,61,2,1,-49
1,61,1,2,-51
1,62,1,2,-49
1,62,2,1,-51
1,63,2,1,-51
1,63,1,2,-49
1,64,2,1,-48
1,64,1,2,-47
1,65,2,1,-47
1,65,1,2,-49
1,66,2,1,-51
1,66,1,2,-47
1,67,2,1,-51
1,67,1,2,-49
1,68,2,1,-51
1,68,1,2,-49
1,69,2,1,-51
1,69,1,2,-47
1,70,2,1,-51
1,70,1,2,-49
